Unnamed: 0,step_count,distance_covered,speed,calories_burned,start_time_interval_hourly,end_time_interval_hourly,time_offset,test_subject,location,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,Clear,Overcast,Partially cloudy,Rain,Snow
502,1321.0,986.23,1.24739583125,41.59,2025-03-15 12:00:00,2025-03-15 13:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-15 12:00:00,6.6,2.9,0.3,64.46,0.0,0.0,,0.0,0.0,29.1,21.2,56.0,1019.9,75.9,25.7,496.0,5,0,0,1,0,0
503,2576.0,1936.280011,1.2953576405405407,79.0300001,2025-03-15 13:00:00,2025-03-15 14:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-15 13:00:00,6.1,2.0,-0.5,62.51,0.0,0.0,,0.0,0.0,32.4,23.9,40.0,1019.8,81.3,29.4,214.0,2,0,0,1,0,0
504,1774.0,1330.419994,1.2983179181818183,55.0699992,2025-03-15 14:00:00,2025-03-15 15:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-15 14:00:00,6.5,2.8,-0.8,59.56,0.0,0.0,,0.0,0.0,32.6,21.3,55.0,1019.5,88.0,38.0,237.0,2,0,0,1,0,0
505,701.0,526.789998,1.27592154375,21.81,2025-03-15 15:00:00,2025-03-15 16:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-15 15:00:00,7.6,3.9,-1.2,53.75,0.0,0.0,,0.0,0.0,36.1,24.2,40.0,1019.1,45.1,30.1,529.0,5,0,0,1,0,0
506,340.0,254.2900014,1.2499998692857144,10.65999994,2025-03-15 16:00:00,2025-03-15 17:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-15 16:00:00,6.7,2.5,-1.3,56.36,0.0,0.0,,0.0,0.0,39.4,27.5,41.0,1019.0,55.4,38.8,165.0,2,0,0,1,0,0
507,394.0,293.059992,1.221779853846154,12.2399998,2025-03-15 17:00:00,2025-03-15 18:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-15 17:00:00,7.4,3.7,-1.4,53.54,0.0,0.0,,0.0,0.0,35.7,24.3,40.0,1018.8,44.1,39.9,209.0,2,0,0,1,0,0
508,293.0,219.060001,1.238183,9.2299999,2025-03-15 18:00:00,2025-03-15 19:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-15 18:00:00,6.4,2.5,-1.3,57.69,0.0,0.0,,0.0,0.0,35.5,23.1,38.0,1019.2,55.8,39.2,43.0,0,0,0,1,0,0
509,23.0,30.61,2.6388888,1.49,2025-03-15 19:00:00,2025-03-15 20:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-15 19:00:00,4.6,1.0,-1.3,65.2,0.0,0.0,,0.0,0.0,23.2,17.0,29.0,1019.8,0.3,44.1,0.0,0,1,0,0,0,0
510,41.0,32.92,1.3667183,1.58,2025-03-15 21:00:00,2025-03-15 22:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-15 21:00:00,2.0,-1.7,-1.7,76.29,0.0,0.0,,0.0,0.0,21.4,13.8,29.0,1020.5,3.1,34.1,0.0,0,1,0,0,0,0
511,55.0,40.01,1.12500005,1.75,2025-03-16 07:00:00,2025-03-16 08:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 07:00:00,-1.7,-6.1,-2.4,94.88,0.0,0.0,,0.0,0.0,18.6,13.3,19.0,1021.8,0.0,9.4,13.0,0,1,0,0,0,0
512,214.0,180.51,1.6111111428571427,7.68,2025-03-16 08:00:00,2025-03-16 09:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 08:00:00,-0.1,-4.2,-1.3,91.44,0.0,0.0,,0.0,0.0,14.5,13.4,21.0,1022.3,0.0,11.1,113.0,1,1,0,0,0,0
513,138.0,102.97,1.2916667,4.39,2025-03-16 09:00:00,2025-03-16 10:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 09:00:00,2.5,-1.1,0.1,83.93,0.0,0.0,,0.0,0.0,22.0,13.8,29.0,1022.9,0.0,17.1,282.0,3,1,0,0,0,0
514,163.0,124.010001,1.3608867,5.19,2025-03-16 10:00:00,2025-03-16 11:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 10:00:00,5.0,2.0,0.5,72.28,0.0,0.0,,0.0,0.0,21.9,14.1,40.0,1023.2,0.0,24.9,431.0,4,1,0,0,0,0
515,400.0,301.919989,1.1981391142857143,12.5999983,2025-03-16 11:00:00,2025-03-16 12:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 11:00:00,7.1,4.0,-0.1,60.46,0.0,0.0,,0.0,0.0,28.5,17.6,40.0,1023.0,0.0,24.0,547.0,5,1,0,0,0,0
516,4576.0,3438.729944,1.300277576,137.8699983,2025-03-16 12:00:00,2025-03-16 13:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 12:00:00,8.1,5.3,-0.3,55.14,0.0,0.0,,0.0,0.0,28.6,17.7,56.0,1022.9,10.0,25.8,629.0,6,1,0,0,0,0
517,535.0,400.32,1.25491704,16.470000000000002,2025-03-16 13:00:00,2025-03-16 14:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 13:00:00,9.1,6.5,-0.8,49.73,0.0,0.0,,0.0,0.0,29.1,17.7,30.0,1022.8,44.6,34.8,721.0,7,0,0,1,0,0
518,82.0,64.42,1.6944445,2.58,2025-03-16 14:00:00,2025-03-16 15:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 14:00:00,9.5,7.0,-1.2,47.33,0.0,0.0,,0.0,0.0,25.5,17.5,31.0,1022.4,10.2,27.7,580.0,6,1,0,0,0,0
519,192.0,146.54,1.4306620166666668,6.01,2025-03-16 15:00:00,2025-03-16 16:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 15:00:00,10.0,7.6,-1.4,45.19,0.0,0.0,,0.0,0.0,32.2,17.6,4.0,1022.1,3.4,30.6,508.0,5,1,0,0,0,0
520,678.0,501.810006,1.24328694,21.2399996,2025-03-16 16:00:00,2025-03-16 17:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 16:00:00,9.8,7.3,-2.7,41.58,0.0,0.0,,0.0,0.0,29.0,17.8,23.0,1021.9,0.5,31.0,376.0,4,1,0,0,0,0
521,32.0,23.93,1.3611112,1.02,2025-03-16 18:00:00,2025-03-16 19:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 18:00:00,8.1,5.3,-2.8,46.32,0.0,0.0,,0.0,0.0,25.3,16.9,6.0,1022.2,0.0,44.3,35.0,0,1,0,0,0,0
522,264.0,197.770002,1.27439822,8.36,2025-03-16 19:00:00,2025-03-16 20:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 19:00:00,5.6,2.8,-1.7,59.24,0.0,0.0,,0.0,0.0,19.3,13.3,2.0,1023.1,5.8,44.2,0.0,0,1,0,0,0,0
523,25.0,18.69,1.1388888,0.81,2025-03-16 20:00:00,2025-03-16 21:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-16 20:00:00,5.4,2.1,-0.6,65.5,0.0,0.0,,0.0,0.0,24.0,16.1,9.0,1024.1,33.9,43.5,0.0,0,0,0,1,0,0
524,182.0,140.78,1.434027775,6.03,2025-03-17 07:00:00,2025-03-17 08:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 07:00:00,4.7,1.7,1.3,78.42,0.0,0.0,,0.0,0.0,21.4,13.5,39.0,1027.1,99.4,24.0,3.0,0,0,1,0,0,0
525,121.0,91.39,1.36609816,3.8699999,2025-03-17 08:00:00,2025-03-17 09:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 08:00:00,4.8,1.7,1.7,80.28,0.0,0.0,,0.0,0.0,21.2,13.9,40.0,1027.6,99.4,22.0,55.0,1,0,1,0,0,0
526,168.0,131.44,1.48333336,5.5,2025-03-17 09:00:00,2025-03-17 10:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 09:00:00,5.5,2.0,1.9,77.81,0.0,0.0,,0.0,0.0,13.3,17.5,57.0,1028.2,98.8,20.3,109.0,1,0,1,0,0,0
527,235.0,176.35,1.2654320888888888,7.47,2025-03-17 11:00:00,2025-03-17 12:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 11:00:00,8.2,5.7,1.8,64.18,0.0,0.0,,0.0,0.0,25.2,15.0,54.0,1028.8,40.4,20.7,586.0,6,0,0,1,0,0
528,122.0,96.33,1.518518466666667,4.1,2025-03-17 13:00:00,2025-03-17 14:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 13:00:00,9.9,7.1,0.1,50.64,0.0,0.0,,0.0,0.0,35.8,21.7,63.0,1028.9,73.0,38.2,206.0,2,0,0,1,0,0
529,136.0,103.029998,1.281795225,4.2499998,2025-03-17 15:00:00,2025-03-17 16:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 15:00:00,10.1,10.1,-1.7,43.76,0.0,0.0,,0.0,0.0,25.8,15.2,96.0,1028.2,5.4,35.5,507.0,5,1,0,0,0,0
530,64.0,47.9,1.2777778,1.97,2025-03-17 16:00:00,2025-03-17 17:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 16:00:00,10.1,10.1,-2.8,40.25,0.0,0.0,,0.0,0.0,29.4,18.2,78.0,1028.2,5.8,35.4,377.0,4,1,0,0,0,0
531,109.0,81.78999999999999,1.30833438,3.45,2025-03-17 17:00:00,2025-03-17 18:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 17:00:00,9.6,6.7,-4.9,35.55,0.0,0.0,,0.0,0.0,32.2,21.6,61.0,1028.0,0.0,41.6,219.0,2,1,0,0,0,0
532,51.0,38.65,1.3597102,1.59000005,2025-03-17 18:00:00,2025-03-17 19:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 18:00:00,8.7,5.4,-6.3,34.08,0.0,0.0,,0.0,0.0,38.7,24.0,60.0,1028.2,1.8,44.0,138.0,1,1,0,0,0,0
533,71.0,54.15,1.4074074,2.24,2025-03-17 19:00:00,2025-03-17 20:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 19:00:00,7.1,4.0,-5.8,39.62,0.0,0.0,,0.0,0.0,26.2,17.3,59.0,1028.7,0.0,44.0,0.0,0,1,0,0,0,0
534,81.0,60.69,1.2940643,2.61,2025-03-17 23:00:00,2025-03-18 00:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-17 23:00:00,3.8,0.7,-6.0,48.6,0.0,0.0,,0.0,0.0,26.3,13.1,70.0,1029.0,0.0,10.0,0.0,0,1,0,0,0,0
535,6.0,4.61,1.6666666,0.2,2025-03-18 00:00:00,2025-03-18 01:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-18 00:00:00,2.8,-0.2,-6.1,52.0,0.0,0.0,,0.0,0.0,23.8,11.2,70.0,1029.0,0.0,10.0,0.0,0,1,0,0,0,0
536,529.0,395.639999,1.2370239714285716,16.59999996,2025-03-18 09:00:00,2025-03-18 10:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-18 09:00:00,3.9,0.4,-7.0,44.84,0.0,0.0,,0.0,0.0,26.6,14.8,90.0,1029.0,0.0,10.0,326.0,3,1,0,0,0,0
537,140.0,105.53,1.35,4.45,2025-03-18 10:00:00,2025-03-18 11:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-18 10:00:00,5.9,2.9,-7.0,38.82,0.0,0.0,,0.0,0.0,34.2,15.0,110.0,1029.0,0.0,10.1,459.0,5,1,0,0,0,0
538,248.0,184.07,1.1949064583333333,7.89000002,2025-03-18 11:00:00,2025-03-18 12:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-18 11:00:00,7.0,3.1,-8.0,33.63,0.0,0.0,,0.0,0.0,36.7,24.1,91.0,1029.0,0.0,10.0,579.0,6,1,0,0,0,0
539,93.0,70.34,1.3888889333333332,2.89,2025-03-18 15:00:00,2025-03-18 16:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-18 15:00:00,11.9,11.9,-8.0,24.17,0.0,0.0,,0.0,0.0,41.0,18.6,99.0,1026.0,0.0,10.1,529.0,5,1,0,0,0,0
540,182.0,135.66999900000002,1.2506036375,5.7800001,2025-03-18 16:00:00,2025-03-18 17:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-18 16:00:00,11.9,11.9,-8.0,24.15,0.0,0.0,,0.0,0.0,39.2,18.6,99.0,1025.0,0.0,10.0,387.0,4,1,0,0,0,0
541,101.0,73.93,1.1468254285714286,3.27,2025-03-18 17:00:00,2025-03-18 18:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-18 17:00:00,11.9,11.9,-8.9,22.48,0.0,0.0,,0.0,0.0,38.9,20.7,80.0,1025.0,0.0,10.0,232.0,2,1,0,0,0,0
542,227.0,169.63,1.2470443333333334,7.2199999,2025-03-18 18:00:00,2025-03-18 19:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-18 18:00:00,11.9,11.9,-9.8,20.94,0.0,0.0,,0.0,0.0,33.8,16.7,90.0,1024.0,0.0,10.0,58.0,1,1,0,0,0,0
543,29.0,21.66,1.2777778,0.91,2025-03-18 20:00:00,2025-03-18 21:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-18 20:00:00,7.9,6.6,-7.0,34.18,0.0,0.0,,0.0,0.0,17.3,7.8,80.0,1025.0,0.0,10.0,0.0,0,1,0,0,0,0
544,150.0,113.25,1.2785695771428571,4.73,2025-03-19 08:00:00,2025-03-19 09:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 08:00:00,2.9,0.8,-6.1,51.62,0.0,0.0,,0.0,0.0,13.7,7.6,130.0,1025.0,0.0,10.0,142.0,1,1,0,0,0,0
545,38.0,30.01,1.431755033333333,1.23,2025-03-19 09:00:00,2025-03-19 10:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 09:00:00,6.0,4.0,-5.0,45.2,0.0,0.0,,0.0,0.0,16.2,9.4,139.0,1025.0,0.0,10.0,317.0,3,1,0,0,0,0
546,282.0,215.77,1.409722225,8.86,2025-03-19 10:00:00,2025-03-19 11:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 10:00:00,8.9,7.5,-4.0,39.78,0.0,0.0,,0.0,0.0,19.1,9.4,131.0,1025.0,0.0,10.1,468.0,5,1,0,0,0,0
547,6.0,4.48,1.25,0.2,2025-03-19 11:00:00,2025-03-19 12:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 11:00:00,11.9,11.9,-2.1,37.69,0.0,0.0,,0.0,0.0,19.8,9.4,149.0,1025.0,0.0,10.0,565.0,6,1,0,0,0,0
548,76.0,56.4799995,1.24382534,2.42,2025-03-19 12:00:00,2025-03-19 13:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 12:00:00,13.9,13.9,-0.1,38.26,0.0,0.0,,0.0,0.0,19.8,7.6,121.0,1024.0,0.0,10.0,631.0,6,1,0,0,0,0
549,93.0,68.91,1.312500025,3.04,2025-03-19 13:00:00,2025-03-19 14:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 13:00:00,15.9,15.9,0.9,36.35,0.0,0.0,,0.0,0.0,19.1,9.5,130.0,1024.0,0.0,10.0,641.0,6,1,0,0,0,0
550,206.0,154.420002,1.3243987,6.51999993,2025-03-19 14:00:00,2025-03-19 15:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 14:00:00,16.9,16.9,2.0,36.6,0.0,0.0,,0.0,0.0,19.4,11.2,160.0,1024.0,0.0,10.0,603.0,6,1,0,0,0,0
551,247.0,189.85,1.343749995,7.65,2025-03-19 15:00:00,2025-03-19 16:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 15:00:00,17.9,17.9,2.9,36.85,0.0,0.0,,0.0,0.0,18.7,9.5,160.0,1023.0,0.0,10.0,501.0,5,1,0,0,0,0
552,72.0,54.9,1.44444445,2.3,2025-03-19 16:00:00,2025-03-19 17:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 16:00:00,18.9,18.9,2.9,34.69,0.0,0.0,,0.0,0.0,18.4,12.9,200.0,1022.0,17.7,10.0,401.0,4,1,0,0,0,0
553,588.0,440.32,1.2581522142857142,18.24,2025-03-19 17:00:00,2025-03-19 18:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 17:00:00,17.9,17.9,2.0,34.44,0.0,0.0,,0.0,0.0,16.9,16.3,199.0,1022.0,0.0,10.0,224.0,2,1,0,0,0,0
554,443.0,331.65,1.2222222222222223,13.56,2025-03-19 18:00:00,2025-03-19 19:00:00,UTC+0100,2,Eindhoven,Eindhoven,2025-03-19 18:00:00,16.9,16.9,1.1,34.41,0.0,0.0,,0.0,0.0,15.8,11.0,199.0,1022.0,0.0,10.0,44.0,0,1,0,0,0,0
