,daily_step_count,distance_covered,speed,calories_burned,day_time,test_subject,location
732,5565.0,4500.54,1.6177443,206.40997,2024-03-05,1,Eindhoven
733,6492.0,5255.9497,1.627706,240.45998,2024-03-06,1,Eindhoven
734,6492.0,5255.9497,1.627706,240.45998,2024-03-06,1,Eindhoven
735,10353.0,8255.17,1.5545375,379.58997,2024-03-07,1,Eindhoven
736,10353.0,8255.17,1.5545375,379.58997,2024-03-07,1,Eindhoven
737,6118.0,5018.89,1.6467505,235.07999,2024-03-08,1,Eindhoven
738,6118.0,5018.89,1.6467505,235.07999,2024-03-08,1,Eindhoven
739,91.0,72.96,1.8649606,3.02,2024-03-09,1,Eindhoven
740,91.0,72.96,1.8649606,3.02,2024-03-09,1,Eindhoven
741,2667.0,2103.8,1.5387384,92.299995,2024-03-10,1,Eindhoven
742,2667.0,2103.8,1.5387384,92.299995,2024-03-10,1,Eindhoven
743,7061.0,5559.79,1.5545923,231.87,2024-03-11,1,Eindhoven
744,7061.0,5559.79,1.5545923,231.87,2024-03-11,1,Eindhoven
745,7236.0,5804.83,1.6090367,250.37999,2024-03-12,1,Eindhoven
746,7236.0,5804.83,1.6090367,250.37999,2024-03-12,1,Eindhoven
747,5568.0,4455.15,1.6215031,183.06999,2024-03-13,1,Eindhoven
748,5568.0,4455.15,1.6215031,183.06999,2024-03-13,1,Eindhoven
749,6303.0,4944.17,1.5450596,203.88998,2024-03-14,1,Eindhoven
750,6303.0,4944.17,1.5450596,203.88998,2024-03-14,1,Eindhoven
751,4821.0,3743.74,1.4765303,161.24998,2024-03-15,1,Eindhoven
752,4821.0,3743.74,1.4765303,161.24998,2024-03-15,1,Eindhoven
753,513.0,412.71002,1.5726663,19.23,2024-03-16,1,Eindhoven
754,513.0,412.71002,1.5726663,19.23,2024-03-16,1,Eindhoven
755,385.0,318.81,1.704743,14.879999,2024-03-17,1,Eindhoven
756,385.0,318.81,1.704743,14.879999,2024-03-17,1,Eindhoven
757,618.0,491.19,1.5165097,22.92,2024-03-18,1,Eindhoven
758,618.0,491.19,1.5165097,22.92,2024-03-18,1,Eindhoven
759,4719.0,3865.9,1.6465067,179.37999,2024-03-19,1,Eindhoven
760,4719.0,3865.9,1.6465067,179.37999,2024-03-19,1,Eindhoven
761,5255.0,4310.31,1.6849256,197.73999,2024-03-20,1,Eindhoven
764,5255.0,4310.31,1.6849256,197.73999,2024-03-20,1,Eindhoven
762,8423.0,6542.8594,1.4927784,285.81995,2024-03-21,1,Eindhoven
763,8423.0,6542.8594,1.4927784,285.81995,2024-03-21,1,Eindhoven
765,6043.0,4757.2695,1.5492853,201.88998,2024-03-22,1,Eindhoven
766,6043.0,4757.2695,1.5492853,201.88998,2024-03-22,1,Eindhoven
767,705.0,585.21,1.7349908,27.21,2024-03-23,1,Eindhoven
768,705.0,585.21,1.7349908,27.21,2024-03-23,1,Eindhoven
770,552.0,455.37,1.6643755,21.41,2024-03-25,1,Eindhoven
772,5040.0,3938.7297,1.529267,168.10999,2024-03-25,1,Eindhoven
773,1233.0,1015.71,1.6468922,47.37,2024-03-26,1,Eindhoven
774,1233.0,1015.71,1.6468922,47.37,2024-03-27,1,Eindhoven
776,6171.0,4923.2397,1.5729252,227.90999,2024-03-27,1,Eindhoven
778,2822.0,2239.57,1.5822575,95.0,2024-03-28,1,Eindhoven
780,5333.0,4136.4097,1.4832721,187.18996,2024-03-29,1,Eindhoven
769,552.0,455.37,1.6643755,21.41,2024-03-30,1,Eindhoven
782,6304.0,4891.33,1.4348862,233.02,2024-03-30,1,Eindhoven
771,5040.0,3938.7297,1.529267,168.10999,2024-03-31,1,Eindhoven
783,1290.0,1048.52,1.5975332,48.519997,2024-03-31,1,Eindhoven
784,1290.0,1048.52,1.5975332,48.519997,2024-03-31,1,Eindhoven
787,413.0,329.47,1.6688511,15.07,2024-04-01,1,Eindhoven
775,6171.0,4923.2397,1.5729252,227.90999,2024-04-02,1,Eindhoven
785,413.0,329.47,1.6688511,15.07,2024-04-02,1,Eindhoven
786,7381.0,5813.04,1.5517989,253.49998,2024-04-02,1,Eindhoven
788,7381.0,5813.04,1.5517989,253.49998,2024-04-02,1,Eindhoven
777,2822.0,2239.57,1.5822575,95.0,2024-04-03,1,Eindhoven
789,10361.0,8259.36,1.575275,377.59,2024-04-03,1,Eindhoven
790,10361.0,8259.36,1.575275,377.59,2024-04-03,1,Eindhoven
779,5333.0,4136.4097,1.4832721,187.18996,2024-04-04,1,Eindhoven
791,10227.0,8180.2095,1.5986958,370.87997,2024-04-04,1,Eindhoven
792,10227.0,8180.2095,1.5986958,370.87997,2024-04-04,1,Eindhoven
781,6304.0,4891.33,1.4348862,233.02,2024-04-05,1,Eindhoven
793,8978.0,7019.7896,1.5089065,315.86996,2024-04-05,1,Eindhoven
794,8978.0,7019.7896,1.5089065,315.86996,2024-04-05,1,Eindhoven
795,482.0,395.02002,1.5844296,18.929998,2024-04-06,1,Eindhoven
796,482.0,395.02002,1.5844296,18.929998,2024-04-06,1,Eindhoven
797,262.0,212.02,1.6443104,9.4,2024-04-07,1,Eindhoven
798,262.0,212.02,1.6443104,9.4,2024-04-07,1,Eindhoven
799,1899.0,1487.1699,1.4995093,69.00998,2024-04-08,1,Eindhoven
800,1899.0,1487.1699,1.4995093,69.00998,2024-04-08,1,Eindhoven
801,5934.0,4720.9,1.5932978,217.20998,2024-04-09,1,Eindhoven
802,5934.0,4720.9,1.5932978,217.20998,2024-04-09,1,Eindhoven
803,5066.0,3996.85,1.4893001,191.20999,2024-04-10,1,Eindhoven
804,5066.0,3996.85,1.4893001,191.20999,2024-04-10,1,Eindhoven
805,41.0,46.289997,2.5235498,2.71,2024-04-11,1,Eindhoven
806,41.0,46.289997,2.5235498,2.71,2024-04-11,1,Eindhoven
807,8349.0,6652.83,1.5586617,310.28998,2024-04-12,1,Eindhoven
808,8349.0,6652.83,1.5586617,310.28998,2024-04-12,1,Eindhoven
809,958.0,774.01996,1.6301621,35.12,2024-04-13,1,Eindhoven
810,958.0,774.01996,1.6301621,35.12,2024-04-13,1,Eindhoven
811,3362.0,2600.27,1.4156387,124.74,2024-04-14,1,Eindhoven
812,3362.0,2600.27,1.4156387,124.74,2024-04-14,1,Eindhoven
813,415.0,345.05,1.6722972,16.569998,2024-04-15,1,Eindhoven
814,415.0,345.05,1.6722972,16.569998,2024-04-15,1,Eindhoven
815,419.0,330.75,1.4925922,15.149999,2024-04-16,1,Eindhoven
816,419.0,330.75,1.4925922,15.149999,2024-04-16,1,Eindhoven
817,2839.0,2308.57,1.593579,112.06,2024-04-17,1,Eindhoven
818,2839.0,2308.57,1.593579,112.06,2024-04-17,1,Eindhoven
819,406.0,325.49,1.5850455,14.909999,2024-04-18,1,Eindhoven
820,406.0,325.49,1.5850455,14.909999,2024-04-18,1,Eindhoven
821,7701.0,6050.0303,1.5390692,277.05,2024-04-19,1,Eindhoven
822,7701.0,6050.0303,1.5390692,277.05,2024-04-19,1,Eindhoven
823,11467.0,9006.39,1.4787066,461.33,2024-04-20,1,Eindhoven
824,11467.0,9006.39,1.4787066,461.33,2024-04-20,1,Eindhoven
825,329.0,256.44,1.535115,12.22,2024-04-21,1,Eindhoven
826,329.0,256.44,1.535115,12.22,2024-04-21,1,Eindhoven
827,6353.0,5106.52,1.6298107,254.7,2024-04-22,1,Eindhoven
828,6353.0,5106.52,1.6298107,254.7,2024-04-22,1,Eindhoven
829,5841.0,4736.2,1.6545194,237.85999,2024-04-23,1,Eindhoven
830,5841.0,4736.2,1.6545194,237.85999,2024-04-23,1,Eindhoven
831,6391.0,5090.39,1.5958643,252.73,2024-04-24,1,Eindhoven
832,6391.0,5090.39,1.5958643,252.73,2024-04-24,1,Eindhoven
833,9288.0,7390.84,1.6107374,368.46997,2024-04-25,1,Eindhoven
834,9288.0,7390.84,1.6107374,368.46997,2024-04-25,1,Eindhoven
835,5904.0,4700.19,1.5937433,232.65,2024-04-26,1,Eindhoven
836,5904.0,4700.19,1.5937433,232.65,2024-04-26,1,Eindhoven
837,203.0,162.83,1.5844419,8.04,2024-04-27,1,Eindhoven
838,203.0,162.83,1.5844419,8.04,2024-04-27,1,Eindhoven
839,519.0,425.65,1.6606616,20.59,2024-04-28,1,Eindhoven
840,519.0,425.65,1.6606616,20.59,2024-04-28,1,Eindhoven
841,6418.0,5209.27,1.6387378,262.65,2024-04-29,1,Eindhoven
842,6418.0,5209.27,1.6387378,262.65,2024-04-29,1,Eindhoven
843,5293.0,4256.2695,1.599379,213.90997,2024-04-30,1,Eindhoven
844,5293.0,4256.2695,1.599379,213.90997,2024-04-30,1,Eindhoven
845,10384.0,8472.561,1.6868651,419.8399,2024-05-01,1,Eindhoven
846,10384.0,8472.561,1.6868651,419.8399,2024-05-01,1,Eindhoven
847,7306.0,5940.56,1.6193129,303.36,2024-05-02,1,Eindhoven
848,7306.0,5940.56,1.6193129,303.36,2024-05-02,1,Eindhoven
849,5905.0,4718.5,1.6144677,243.77998,2024-05-03,1,Eindhoven
850,5905.0,4718.5,1.6144677,243.77998,2024-05-03,1,Eindhoven
851,123.0,96.13,1.5177232,4.54,2024-05-04,1,Eindhoven
852,123.0,96.13,1.5177232,4.54,2024-05-04,1,Eindhoven
853,163.0,127.59001,1.5227394,6.1599994,2024-05-05,1,Eindhoven
854,163.0,127.59001,1.5227394,6.1599994,2024-05-05,1,Eindhoven
855,4852.0,3865.59,1.5850703,193.4,2024-05-06,1,Eindhoven
856,4852.0,3865.59,1.5850703,193.4,2024-05-06,1,Eindhoven
857,7336.0,5883.32,1.5834811,296.77997,2024-05-07,1,Eindhoven
858,7336.0,5883.32,1.5834811,296.77997,2024-05-07,1,Eindhoven
859,7051.0,5703.11,1.6798434,282.13998,2024-05-08,1,Eindhoven
860,7051.0,5703.11,1.6798434,282.13998,2024-05-08,1,Eindhoven
861,968.0,792.92,1.6170958,39.53,2024-05-09,1,Eindhoven
862,968.0,792.92,1.6170958,39.53,2024-05-09,1,Eindhoven
863,1444.0,1120.63,1.4465045,57.3,2024-05-10,1,Eindhoven
864,1444.0,1120.63,1.4465045,57.3,2024-05-10,1,Eindhoven
865,4672.0,3585.92,1.3715903,184.37,2024-05-11,1,Eindhoven
866,4672.0,3585.92,1.3715903,184.37,2024-05-11,1,Eindhoven
867,8463.0,6469.03,1.3747915,335.57,2024-05-12,1,Eindhoven
868,8463.0,6469.03,1.3747915,335.57,2024-05-12,1,Eindhoven
869,5127.0,4114.63,1.6419178,204.31,2024-05-13,1,Eindhoven
870,5127.0,4114.63,1.6419178,204.31,2024-05-13,1,Eindhoven
871,4876.0,3849.8298,1.6020968,195.62,2024-05-14,1,Eindhoven
872,4876.0,3849.8298,1.6020968,195.62,2024-05-14,1,Eindhoven
873,6410.0,5115.42,1.620121,254.9,2024-05-15,1,Eindhoven
874,6410.0,5115.42,1.620121,254.9,2024-05-15,1,Eindhoven
875,5611.0,4525.22,1.6472992,224.76,2024-05-16,1,Eindhoven
876,5611.0,4525.22,1.6472992,224.76,2024-05-16,1,Eindhoven
877,5118.0,4111.94,1.6126722,205.63,2024-05-17,1,Eindhoven
878,5118.0,4111.94,1.6126722,205.63,2024-05-17,1,Eindhoven
879,8092.0,6501.02,1.632405,324.69,2024-05-18,1,Eindhoven
880,8092.0,6501.02,1.632405,324.69,2024-05-18,1,Eindhoven
881,861.0,735.49,1.780131,38.92,2024-05-19,1,Eindhoven
882,861.0,735.49,1.780131,38.92,2024-05-19,1,Eindhoven
883,67.0,53.71,1.7552197,2.36,2024-05-20,1,Eindhoven
884,67.0,53.71,1.7552197,2.36,2024-05-20,1,Eindhoven
885,4145.0,3369.54,1.6945769,167.17,2024-05-21,1,Eindhoven
886,4145.0,3369.54,1.6945769,167.17,2024-05-21,1,Eindhoven
887,8164.0,6437.98,1.5943738,322.06998,2024-05-22,1,Eindhoven
888,8164.0,6437.98,1.5943738,322.06998,2024-05-22,1,Eindhoven
889,9013.0,7222.6396,1.6303463,361.06998,2024-05-23,1,Eindhoven
890,9013.0,7222.6396,1.6303463,361.06998,2024-05-23,1,Eindhoven
891,6406.0,5061.5,1.5471046,257.05,2024-05-24,1,Eindhoven
892,6406.0,5061.5,1.5471046,257.05,2024-05-24,1,Eindhoven
893,159.0,138.02,2.1013877,7.0400004,2024-05-25,1,Eindhoven
894,159.0,138.02,2.1013877,7.0400004,2024-05-25,1,Eindhoven
895,299.0,249.64003,1.5914963,12.639999,2024-05-26,1,Eindhoven
896,299.0,249.64003,1.5914963,12.639999,2024-05-26,1,Eindhoven
897,6016.0,4711.4,1.5626999,240.42,2024-05-27,1,Eindhoven
898,6016.0,4711.4,1.5626999,240.42,2024-05-27,1,Eindhoven
899,4593.0,3666.72,1.6436883,182.8,2024-05-28,1,Eindhoven
902,4593.0,3666.72,1.6436883,182.8,2024-05-28,1,Eindhoven
900,5125.0,4108.04,1.654696,200.76999,2024-05-29,1,Eindhoven
901,5125.0,4108.04,1.654696,200.76999,2024-05-29,1,Eindhoven
903,5774.0,4594.79,1.6149725,224.69998,2024-05-30,1,Eindhoven
904,5774.0,4594.79,1.6149725,224.69998,2024-05-30,1,Eindhoven
905,5280.0,4142.4,1.5654787,202.06999,2024-05-31,1,Eindhoven
906,5280.0,4142.4,1.5654787,202.06999,2024-05-31,1,Eindhoven
907,1985.0,1548.3099,1.4549696,79.479996,2024-06-01,1,Eindhoven
908,1985.0,1548.3099,1.4549696,79.479996,2024-06-01,1,Eindhoven
909,468.0,401.23,1.7364591,20.66,2024-06-02,1,Eindhoven
910,468.0,401.23,1.7364591,20.66,2024-06-02,1,Eindhoven
911,506.0,403.81,1.6087099,19.88,2024-06-03,1,Eindhoven
912,506.0,403.81,1.6087099,19.88,2024-06-03,1,Eindhoven
913,5009.0,3925.04,1.5900806,189.54999,2024-06-04,1,Eindhoven
914,5009.0,3925.04,1.5900806,189.54999,2024-06-04,1,Eindhoven
915,6093.0,4917.07,1.68248,244.35999,2024-06-05,1,Eindhoven
916,6093.0,4917.07,1.68248,244.35999,2024-06-05,1,Eindhoven
917,5550.0,4503.38,1.6592152,224.87,2024-06-06,1,Eindhoven
918,5550.0,4503.38,1.6592152,224.87,2024-06-06,1,Eindhoven
919,7615.0,6121.81,1.6184889,304.81998,2024-06-07,1,Eindhoven
920,7615.0,6121.81,1.6184889,304.81998,2024-06-07,1,Eindhoven
921,60.0,54.28,2.1752608,2.85,2024-06-08,1,Eindhoven
922,60.0,54.28,2.1752608,2.85,2024-06-08,1,Eindhoven
923,360.0,298.77002,1.6781943,15.429998,2024-06-09,1,Eindhoven
924,360.0,298.77002,1.6781943,15.429998,2024-06-09,1,Eindhoven
925,9017.0,7575.04,1.7551433,395.46,2024-06-10,1,Eindhoven
926,9017.0,7575.04,1.7551433,395.46,2024-06-10,1,Eindhoven
927,5746.0,4531.179,1.5782173,232.75996,2024-06-11,1,Eindhoven
928,5746.0,4531.179,1.5782173,232.75996,2024-06-11,1,Eindhoven
929,6359.0,5157.1797,1.6280627,261.75998,2024-06-12,1,Eindhoven
930,6359.0,5157.1797,1.6280627,261.75998,2024-06-12,1,Eindhoven
931,9304.0,7498.2695,1.6488397,381.36996,2024-06-13,1,Eindhoven
932,9304.0,7498.2695,1.6488397,381.36996,2024-06-13,1,Eindhoven
934,4908.0,3922.7798,1.6143317,198.68999,2024-06-14,1,Eindhoven
933,4908.0,3922.7798,1.6143317,198.68999,2024-06-15,1,Eindhoven
935,420.0,347.84,1.713927,17.11,2024-06-15,1,Eindhoven
936,420.0,347.84,1.713927,17.11,2024-06-15,1,Eindhoven
937,3886.0,3132.08,1.5763258,160.49,2024-06-16,1,Eindhoven
938,3886.0,3132.08,1.5763258,160.49,2024-06-16,1,Eindhoven
939,5772.0,4624.94,1.6155151,235.43,2024-06-17,1,Eindhoven
940,5772.0,4624.94,1.6155151,235.43,2024-06-17,1,Eindhoven
941,7391.0,5848.65,1.5496001,256.64993,2024-06-18,1,Eindhoven
942,7391.0,5848.65,1.5496001,256.64993,2024-06-18,1,Eindhoven
943,11474.0,9255.84,1.611588,423.68997,2024-06-20,1,Eindhoven
944,11474.0,9255.84,1.611588,423.68997,2024-06-20,1,Eindhoven
945,6209.0,5053.99,1.6664251,231.76,2024-06-20,1,Eindhoven
946,6209.0,5053.99,1.6664251,231.76,2024-06-20,1,Eindhoven
947,6594.0,5446.23,1.7574666,246.69998,2024-06-21,1,Eindhoven
948,6594.0,5446.23,1.7574666,246.69998,2024-06-21,1,Eindhoven
949,2002.0,1584.61,1.5166626,73.52,2024-06-22,1,Eindhoven
950,2002.0,1584.61,1.5166626,73.52,2024-06-22,1,Eindhoven
951,16.0,16.7,1.9166666,1.0,2024-06-23,1,Eindhoven
952,16.0,16.7,1.9166666,1.0,2024-06-23,1,Eindhoven
953,1405.0,1148.16,1.6586066,54.489998,2024-06-25,1,Eindhoven
954,1405.0,1148.16,1.6586066,54.489998,2024-06-25,1,Eindhoven
955,5328.0,4284.3,1.6271757,194.20999,2024-06-26,1,Eindhoven
956,5328.0,4284.3,1.6271757,194.20999,2024-06-26,1,Eindhoven
957,514.0,413.94,1.6283664,18.74,2024-06-27,1,Eindhoven
958,514.0,413.94,1.6283664,18.74,2024-06-27,1,Eindhoven
959,1683.0,1323.58,1.470732,64.97,2024-06-28,1,Eindhoven
960,1683.0,1323.58,1.470732,64.97,2024-06-28,1,Eindhoven
961,448.0,363.71,1.5842651,17.039999,2024-06-29,1,Eindhoven
962,448.0,363.71,1.5842651,17.039999,2024-06-29,1,Eindhoven
963,493.0,419.27,1.6773849,21.269999,2024-06-30,1,Eindhoven
964,493.0,419.27,1.6773849,21.269999,2024-06-30,1,Eindhoven
965,267.0,220.44,1.8052591,9.809999,2024-07-01,1,Eindhoven
966,267.0,220.44,1.8052591,9.809999,2024-07-01,1,Eindhoven
967,14618.0,11232.09,1.4199234,524.74,2024-07-02,1,Eindhoven
968,14618.0,11232.09,1.4199234,524.74,2024-07-02,1,Eindhoven
969,255.0,223.47,1.8509777,10.48,2024-07-03,1,Eindhoven
970,255.0,223.47,1.8509777,10.48,2024-07-03,1,Eindhoven
971,1854.0,1560.74,1.7671783,74.56,2024-07-04,1,Eindhoven
972,1854.0,1560.74,1.7671783,74.56,2024-07-04,1,Eindhoven
973,8828.0,7046.61,1.5271279,334.06,2024-07-05,1,Eindhoven
974,8828.0,7046.61,1.5271279,334.06,2024-07-05,1,Eindhoven
975,2580.0,2046.43,1.5214151,96.1,2024-07-06,1,Eindhoven
976,2580.0,2046.43,1.5214151,96.1,2024-07-06,1,Eindhoven
977,4273.0,3331.96,1.4911222,149.27,2024-07-07,1,Eindhoven
978,4273.0,3331.96,1.4911222,149.27,2024-07-07,1,Eindhoven
979,1888.0,1582.82,1.7545731,74.68,2024-07-08,1,Eindhoven
980,1888.0,1582.82,1.7545731,74.68,2024-07-08,1,Eindhoven
981,85.0,69.15,1.8714472,3.1299999,2024-07-09,1,Eindhoven
982,85.0,69.15,1.8714472,3.1299999,2024-07-09,1,Eindhoven
983,7971.0,6367.02,1.5342247,298.78998,2024-07-10,1,Eindhoven
984,7971.0,6367.02,1.5342247,298.78998,2024-07-10,1,Eindhoven
985,307.0,242.05998,1.5603104,10.659998,2024-07-11,1,Eindhoven
986,307.0,242.05998,1.5603104,10.659998,2024-07-11,1,Eindhoven
987,1800.0,1461.04,1.5751034,70.119995,2024-07-12,1,Eindhoven
988,1800.0,1461.04,1.5751034,70.119995,2024-07-12,1,Eindhoven
989,5550.0,4335.05,1.4401346,206.26,2024-07-13,1,Eindhoven
990,5550.0,4335.05,1.4401346,206.26,2024-07-13,1,Eindhoven
991,489.0,428.81,1.9630442,21.689999,2024-07-14,1,Eindhoven
992,489.0,428.81,1.9630442,21.689999,2024-07-14,1,Eindhoven
993,803.0,645.28,1.5776223,28.379997,2024-07-15,1,Eindhoven
994,803.0,645.28,1.5776223,28.379997,2024-07-16,1,Eindhoven
995,126.0,101.57,1.6282923,4.42,2024-07-16,1,Eindhoven
996,126.0,101.57,1.6282923,4.42,2024-07-16,1,Eindhoven
997,6118.0,4915.26,1.6316674,218.52998,2024-07-17,1,Eindhoven
998,6118.0,4915.26,1.6316674,218.52998,2024-07-17,1,Eindhoven
999,293.0,234.20001,1.5804712,10.129999,2024-07-18,1,Eindhoven
1000,293.0,234.20001,1.5804712,10.129999,2024-07-18,1,Eindhoven
1001,5399.0,4240.95,1.4495,209.67,2024-07-19,1,Eindhoven
1002,5399.0,4240.95,1.4495,209.67,2024-07-19,1,Eindhoven
1003,8763.0,6757.19,1.4028068,327.81998,2024-07-20,1,Eindhoven
1004,8763.0,6757.19,1.4028068,327.81998,2024-07-20,1,Eindhoven
1005,2049.0,1575.01,1.3471577,80.19999,2024-07-21,1,Eindhoven
1006,2049.0,1575.01,1.3471577,80.19999,2024-07-21,1,Eindhoven
1007,2462.0,1899.83,1.354455,96.619995,2024-07-22,1,Eindhoven
1008,2462.0,1899.83,1.354455,96.619995,2024-07-22,1,Eindhoven
1009,7113.0,5711.84,1.5613183,268.84,2024-07-23,1,Eindhoven
1010,7113.0,5711.84,1.5613183,268.84,2024-07-23,1,Eindhoven
1011,1683.0,1258.36,1.2478708,65.95,2024-07-24,1,Eindhoven
1012,1683.0,1258.36,1.2478708,65.95,2024-07-24,1,Eindhoven
1013,1868.0,1429.23,1.3327324,72.43,2024-07-25,1,Eindhoven
1014,1868.0,1429.23,1.3327324,72.43,2024-07-25,1,Eindhoven
1015,3820.0,2950.47,1.3815213,146.63,2024-07-26,1,Eindhoven
1016,3820.0,2950.47,1.3815213,146.63,2024-07-27,1,Eindhoven
1017,357.0,287.33002,1.6335232,12.849999,2024-07-27,1,Eindhoven
1018,357.0,287.33002,1.6335232,12.849999,2024-07-27,1,Eindhoven
1019,7844.0,6083.17,1.4161654,295.70996,2024-07-28,1,Eindhoven
1020,7844.0,6083.17,1.4161654,295.70996,2024-07-28,1,Eindhoven
1021,9926.0,7669.58,1.4137422,371.40997,2024-07-29,1,Eindhoven
1022,9926.0,7669.58,1.4137422,371.40997,2024-07-29,1,Eindhoven
1023,1467.0,1161.92,1.427836,59.99,2024-07-30,1,Eindhoven
1024,1467.0,1161.92,1.427836,59.99,2024-07-30,1,Eindhoven
1025,5746.0,4588.95,1.5846773,208.5,2024-07-31,1,Eindhoven
1026,5746.0,4588.95,1.5846773,208.5,2024-07-31,1,Eindhoven
1027,1775.0,1345.77,1.3156649,68.18,2024-08-01,1,Eindhoven
1028,1775.0,1345.77,1.3156649,68.18,2024-08-01,1,Eindhoven
1029,7116.0,5765.84,1.6098219,266.37,2024-08-02,1,Eindhoven
1030,7116.0,5765.84,1.6098219,266.37,2024-08-02,1,Eindhoven
1031,5051.0,4108.79,1.5915599,205.85,2024-08-03,1,Eindhoven
1032,5051.0,4108.79,1.5915599,205.85,2024-08-03,1,Eindhoven
1033,1749.0,1439.93,1.7788063,65.23,2024-08-04,1,Eindhoven
1034,1749.0,1439.93,1.7788063,65.23,2024-08-04,1,Eindhoven
1035,13.0,10.209999,1.472222,0.44,2024-08-05,1,Eindhoven
1036,13.0,10.209999,1.472222,0.44,2024-08-05,1,Eindhoven
1037,2670.0,2076.0,1.4179084,102.149994,2024-08-06,1,Eindhoven
1038,2670.0,2076.0,1.4179084,102.149994,2024-08-06,1,Eindhoven
1039,5171.0,4078.22,1.5253779,185.40999,2024-08-07,1,Eindhoven
1040,5171.0,4078.22,1.5253779,185.40999,2024-08-07,1,Eindhoven
1041,15982.0,12309.58,1.4039723,596.76,2024-08-08,1,Eindhoven
1042,15982.0,12309.58,1.4039723,596.76,2024-08-08,1,Eindhoven
1043,5087.0,4121.2197,1.6592026,185.19998,2024-08-09,1,Eindhoven
1044,5087.0,4121.2197,1.6592026,185.19998,2024-08-09,1,Eindhoven
1045,3178.0,2447.06,1.3642913,122.75,2024-08-10,1,Eindhoven
1046,3178.0,2447.06,1.3642913,122.75,2024-08-10,1,Eindhoven
1047,129.0,100.979996,1.5181222,4.6699996,2024-08-11,1,Eindhoven
1048,129.0,100.979996,1.5181222,4.6699996,2024-08-11,1,Eindhoven
1049,94.0,76.22,1.6548464,3.5099998,2024-08-12,1,Eindhoven
1050,94.0,76.22,1.6548464,3.5099998,2024-08-12,1,Eindhoven
1051,120.0,100.42,1.6688617,4.8799996,2024-08-13,1,Eindhoven
1052,120.0,100.42,1.6688617,4.8799996,2024-08-13,1,Eindhoven
1053,5038.0,4066.64,1.6428494,187.04999,2024-08-14,1,Eindhoven
1054,5038.0,4066.64,1.6428494,187.04999,2024-08-14,1,Eindhoven
1055,6695.0,5353.09,1.5962887,238.04997,2024-08-15,1,Eindhoven
1056,6695.0,5353.09,1.5962887,238.04997,2024-08-15,1,Eindhoven
1057,1601.0,1303.83,1.624673,60.92,2024-08-16,1,Eindhoven
1058,1601.0,1303.83,1.624673,60.92,2024-08-16,1,Eindhoven
1059,1680.0,1352.83,1.5752134,63.199997,2024-08-17,1,Eindhoven
1060,1680.0,1352.83,1.5752134,63.199997,2024-08-17,1,Eindhoven
1061,83.0,74.46,1.7581193,3.7399998,2024-08-18,1,Eindhoven
1062,83.0,74.46,1.7581193,3.7399998,2024-08-18,1,Eindhoven
1063,11686.0,9157.63,1.5031735,423.52,2024-08-19,1,Eindhoven
1064,11686.0,9157.63,1.5031735,423.52,2024-08-19,1,Eindhoven
1065,1051.0,848.14,1.5921637,37.76,2024-08-20,1,Eindhoven
1066,1051.0,848.14,1.5921637,37.76,2024-08-20,1,Eindhoven
1067,2046.0,1582.97,1.3765329,78.99,2024-08-21,1,Eindhoven
1068,2046.0,1582.97,1.3765329,78.99,2024-08-21,1,Eindhoven
1069,4482.0,3536.41,1.5317904,164.59999,2024-08-22,1,Eindhoven
1070,4482.0,3536.41,1.5317904,164.59999,2024-08-22,1,Eindhoven
1071,8500.0,6623.88,1.4774337,301.12997,2024-08-23,1,Eindhoven
1072,8500.0,6623.88,1.4774337,301.12997,2024-08-23,1,Eindhoven
1073,1783.0,1399.99,1.494312,65.259995,2024-08-24,1,Eindhoven
1074,1783.0,1399.99,1.494312,65.259995,2024-08-24,1,Eindhoven
1075,677.0,556.73004,1.6321769,26.509998,2024-08-25,1,Eindhoven
1076,677.0,556.73004,1.6321769,26.509998,2024-08-25,1,Eindhoven
1077,10128.0,8043.52,1.5207,375.50998,2024-08-26,1,Eindhoven
1078,10128.0,8043.52,1.5207,375.50998,2024-08-26,1,Eindhoven
1079,3022.0,2325.91,1.3533467,115.33,2024-08-27,1,Eindhoven
1080,3022.0,2325.91,1.3533467,115.33,2024-08-27,1,Eindhoven
1081,2152.0,1655.63,1.3757824,81.049995,2024-08-28,1,Eindhoven
1082,2152.0,1655.63,1.3757824,81.049995,2024-08-28,1,Eindhoven
1083,7122.0,5776.96,1.618465,267.83,2024-08-29,1,Eindhoven
1084,7122.0,5776.96,1.618465,267.83,2024-08-29,1,Eindhoven
1085,2460.0,1885.3501,1.3704925,93.1,2024-08-30,1,Eindhoven
1086,2460.0,1885.3501,1.3704925,93.1,2024-08-30,1,Eindhoven
1087,2338.0,1861.75,1.5108609,85.42,2024-08-31,1,Eindhoven
1088,2338.0,1861.75,1.5108609,85.42,2024-08-31,1,Eindhoven
1089,2490.0,1969.35,1.5043817,89.549995,2024-09-01,1,Eindhoven
1090,2490.0,1969.35,1.5043817,89.549995,2024-09-01,1,Eindhoven
1091,7349.0,6248.921,1.8942851,277.32996,2024-09-02,1,Eindhoven
1092,7349.0,6248.921,1.8942851,277.32996,2024-09-02,1,Eindhoven
1093,13130.0,10601.09,1.582551,517.45996,2024-09-03,1,Eindhoven
1094,13130.0,10601.09,1.582551,517.45996,2024-09-03,1,Eindhoven
1095,8694.0,6954.19,1.5229234,341.63998,2024-09-04,1,Eindhoven
